,MONTH,PRCP,TMAX,TMIN,TAVG,Pneumonia_and_Flu_Deaths,YEAR,month_only
589,2011-01,4.51,35.85714286,23.31428571,29.58571429,49,2011,1
590,2011-02,2.38,44.60714286,26.92857143,35.76785714,88,2011,2
591,2011-03,4.52,53.96428571,36.39285714,45.17857143,44,2011,3
592,2011-04,5.34,63.8,45.05714286,54.42857143,63,2011,4
593,2011-05,1.91,75.39285714,56.42857143,65.91071429,45,2011,5
594,2011-06,2.48,85.75,66.17857143,75.96428571,44,2011,6
595,2011-07,2.79,90.62857143,72.14285714,81.38571429,40,2011,7
596,2011-08,18.16,85.25,68.96428571,77.10714286,17,2011,8
597,2011-09,10.6,78.57142857,62.89285714,70.73214286,53,2011,9
598,2011-10,4.53,69.31428571,52.97142857,61.14285714,39,2011,10
599,2011-11,3.29,59.28571429,41.17857143,50.23214286,57,2011,11
600,2011-12,4.95,52.77142857,36.4,44.58571429,41,2011,12
601,2012-01,2.59,45.53571429,29.60714286,37.57142857,26,2012,1
602,2012-02,0.81,48.57142857,32.92857143,40.75,74,2012,2
603,2012-03,1.82,60.48571429,41.71428571,51.1,69,2012,3
604,2012-04,2.55,65.78571429,45.64285714,55.71428571,52,2012,4
605,2012-05,3.24,74.64285714,56.32142857,65.48214286,46,2012,5
606,2012-06,3.05,83.85714286,64.28571429,74.07142857,63,2012,6
607,2012-07,1.48,91.21428571,72.96428571,82.08928571,40,2012,7
608,2012-08,4.36,86.75,70.46428571,78.60714286,48,2012,8
609,2012-09,6.49,80.11428571,63.82857143,71.97142857,51,2012,9
610,2012-10,0.73,68.5,52.71428571,60.60714286,51,2012,10
611,2012-11,3.89,53.89285714,39.32142857,46.60714286,38,2012,11
